id,text,class,ProcessedText,ProcessedText_length
5823,Can you recommend anyone for this #job? Store Team Member - https://t.co/WXnjQCrkH8 #Retail #Mesquite TX #Hiring,0,can you recommend anyone for this #job? store team member - https://t.co/wxnjqcrkh8 #retail #mesquite tx #hiring,16
4796,After being unemployed for 3 months I have finally found new employment. Thank you all s... http://t.co/5PcQNzKImV,1,after being unemployed for 3 months i have finally found new employment. thank you all s... http://t.co/5pcqnzkimv,17
4653,Got hired for a new job orientation/training on Tuesday. Now the question is... when do I quit my current job?... https://t.co/oxs9D9S6jj,1,got hired for a new job orientation/training on tuesday. now the question is... when do i quit my current job?... https://t.co/oxs9d9s6jj,21
6714,Totally depressed today. Another agency lied about having a position for me. Honestly I dont get it.Sitting outs... http://t.co/VgnvtJQneM,0,totally depressed today. another agency lied about having a position for me. honestly i dont get it.sitting outs... http://t.co/vgnvtjqnem,19
9528,Anyone looking for a part time assistant manager position?!?! If so let me know,0,anyone looking for a part time assistant manager position?!?! if so let me know,14
2023,My sudden job change is proof of this. Fired 1/14 hired 1/23 at a better job. God is good we just ha http://t.co/xLQj6tqut2,1,my sudden job change is proof of this. fired 1/14 hired 1/23 at a better job. god is good we just ha http://t.co/xlqj6tqut2,23
165,I came to dance and literally got hired to work here lol my first day is today Im FR LIT 🙌🏻,1,i came to dance and literally got hired to work here lol my first day is today im fr lit 🙌🏻,21
8308,Well yesterday was my first hired day at the place Ive been working as a temp for several months.,1,well yesterday was my first hired day at the place ive been working as a temp for several months.,19
2216,Temporarily unemployed. Time to catch up on my anime! Why did I wait this long to watch #Shokugeki no Soma??,0,temporarily unemployed. time to catch up on my anime! why did i wait this long to watch #shokugeki no soma??,20
1131,Yay I got laid off today! I get to freelance now. #freedom http://t.co/0dYs8X4P7s,0,yay i got laid off today! i get to freelance now. #freedom http://t.co/0dys8x4p7s,13
9302,Looking for a new #job? Check out these open positions! https://t.co/0c8Qmq0hHm,0,looking for a new #job? check out these open positions! https://t.co/0c8qmq0hhm,11
2335,oh man im like unemployed for three days. but also new job in three days! also also three day weekend!,1,oh man im like unemployed for three days. but also new job in three days! also also three day weekend!,20
1010,Interested in a #job in #Hopkins Minnesota? This could be a great fit: https://t.co/oLOHzAwnyO #NowHiring #GetHired #Accounting #Hiring,0,interested in a #job in #hopkins minnesota? this could be a great fit: https://t.co/olohzawnyo #nowhiring #gethired #accounting #hiring,18
420,@BriReid64: Im DONE! 😂😂 I QUIT!!!! http://t.co/S4X12f33aP holy shit. I think I just peed myself 😂😂😂,0,@brireid64: im done! 😂😂 i quit!!!! http://t.co/s4x12f33ap holy shit. i think i just peed myself 😂😂😂,16
7129,Apparently Im still unemployed bc my former employers are not being nice or saying nice things about me. I wish I knew who it was.,0,apparently im still unemployed bc my former employers are not being nice or saying nice things about me. i wish i knew who it was.,25
8843,i got hired at journeys almost 2 weeks ago and the manager still hasnt given me my schedule or told me when i start https://t.co/2YMXeWXEl3,1,i got hired at journeys almost 2 weeks ago and the manager still hasnt given me my schedule or told me when i start https://t.co/2ymxewxel3,25
4459,Anyone know who is hiring?? Need a second maybe 3rd job asap!!,0,anyone know who is hiring?? need a second maybe 3rd job asap!!,12
8310,Bae got hired at his job a month ago. They just called him to start tonight. And I got hired at my job 2day and start training Saturday.,1,bae got hired at his job a month ago. they just called him to start tonight. and i got hired at my job 2day and start training saturday.,28
8336,I Got Hired At A Bangladesh Sweatshop. Meet My 9-Year-Old Boss http://t.co/lSEN9TGK9s,1,i got hired at a bangladesh sweatshop. meet my 9-year-old boss http://t.co/lsen9tgk9s,12
34,I got laid off two weeks ago now I got another job # All can do is thank God,1,i got laid off two weeks ago now i got another job # all can do is thank god,19
384,I am seeking the next batch of leaders to work side by side with to go out there and change some lives. PM me.... http://t.co/bwqMjlUafu,0,i am seeking the next batch of leaders to work side by side with to go out there and change some lives. pm me.... http://t.co/bwqmjluafu,25
4082,I got hired at @armani today so thats cool,1,i got hired at @armani today so thats cool,9
8136,My mom wants me to get a job but bitches that I cant bc I have appointments. Currently forking my eyes out,0,my mom wants me to get a job but bitches that i cant bc i have appointments. currently forking my eyes out,22
6867,If you are a journalist joining Times of India might be your best bet. Never publish anything remotely close to editorial never get fired.,0,if you are a journalist joining times of india might be your best bet. never publish anything remotely close to editorial never get fired.,24
9000,8 Months Unemployed. Please consider me for Project Management or Quality Assurance positions.  Amenable to reloca…http://Unemployed.Please,0,8 months unemployed. please consider me for project management or quality assurance positions.  amenable to reloca…http://unemployed.please,17
6220,Microsoft posted a job you might be interested in. Data and Applied Scientist - Greater Seattle Area US via LinkedIn.,0,microsoft posted a job you might be interested in. data and applied scientist - greater seattle area us via linkedin.,20
7358,The unemployed writer life can be quite difficult.,0,the unemployed writer life can be quite difficult.,8
3098,So I quit my job today....,0,so i quit my job today....,6
5790,Hell yeah I got the job! :) It all started thanks to http://t.co/4AFhqX1nIh #unemployed #resume,1,hell yeah i got the job! :) it all started thanks to http://t.co/4afhqx1nih #unemployed #resume,15
6759,Today is my 2nd day working a new job at a work-from-home position!,1,today is my 2nd day working a new job at a work-from-home position!,13
9252,Anyone looking for MS math position in NJ??? #msmathchat #MTBoS,0,anyone looking for ms math position in nj??? #msmathchat #mtbos,10
8278,Just had a visit from the now-retired supervisor who hired me for my first job at my current library. Showed off new stuff. #librarylife,1,just had a visit from the now-retired supervisor who hired me for my first job at my current library. showed off new stuff. #librarylife,24
287,I got hired at riverdale last night tho .. O.o too bad Im not gonna work there LoLoL,1,i got hired at riverdale last night tho .. o.o too bad im not gonna work there lolol,18
2922,Yall today I was offered a full time position with my temp job so NOW YA GIRL HAS A FULL TIME JOB SUCK IT,1,yall today i was offered a full time position with my temp job so now ya girl has a full time job suck it,24
8164,Currently crying at work because my job depresses me and makes me really suicidal with no joke.,1,currently crying at work because my job depresses me and makes me really suicidal with no joke.,17
5807,I havent been unemployed for 4 years its going to feel weird starting a new job,1,i havent been unemployed for 4 years its going to feel weird starting a new job,16
3626,The vicious cycle of unemployment is 100% caused by the fact that I have never had 3 professional references for a job application.,0,the vicious cycle of unemployment is 100% caused by the fact that i have never had 3 professional references for a job application.,23
5342,Unemployed? To see open Social Media positions use The Social Web App. http://t.co/p2cUeub9bH #jobs,0,unemployed? to see open social media positions use the social web app. http://t.co/p2cueub9bh #jobs,14
2356,Whos job is hiring ???,0,whos job is hiring ???,5
5168,Recently laid off? Turn #lemonIntoLemonade and build your own #enterprise #giant with @softwaredevin https://t.co/Vg71rYVKBV,0,recently laid off? turn #lemonintolemonade and build your own #enterprise #giant with @softwaredevin https://t.co/vg71ryvkbv,14
3658,Wow what a change working full time but I love my new job and man am I getting into shape walking and climbing stairs all day..LOL,1,wow what a change working full time but i love my new job and man am i getting into shape walking and climbing stairs all day..lol,26
8608,UNEMPLOYED ? sell someone elses products http://t.co/rGoFC3cOO1 http://t.co/JyUtcljJVJ ways to beat economy info news links ideas,0,unemployed ? sell someone elses products http://t.co/rgofc3coo1 http://t.co/jyutcljjvj ways to beat economy info news links ideas,16
3014,I recently started working here and I already hate it,1,i recently started working here and i already hate it,10
4013,This new job I got hired for&gt;&gt;&gt;&gt;,1,this new job i got hired for&gt;&gt;&gt;&gt;,7
2406,Does anyone know anywhere in denton thats hiring? Help a sista move out!,0,does anyone know anywhere in denton thats hiring? help a sista move out!,13
105,on a brighter note I got hired today so Im stoked n I start tomorrow,1,on a brighter note i got hired today so im stoked n i start tomorrow,15
5079,I been out sick for like 4 shifts in a row... Im def getting fired 🙃 time to look for a new pt job,0,i been out sick for like 4 shifts in a row... im def getting fired 🙃 time to look for a new pt job,24
2237,A month ago I was unemployed and now next week I have work every day,1,a month ago i was unemployed and now next week i have work every day,15
7887,My boss called me a quitter for leaving but I would rather make $5 more at my new job so idgaf,1,my boss called me a quitter for leaving but i would rather make $5 more at my new job so idgaf,21
7817,My current job sucks ass and I start my new job on Tuesday. Current job doesnt know about new job. Do I quit on Sunday or just do it now?,1,my current job sucks ass and i start my new job on tuesday. current job doesnt know about new job. do i quit on sunday or just do it now?,30
6538,i got fired today... hooray me,0,i got fired today... hooray me,6
937,Today I got a paid summer lab position bought a suit got to see my family from CT and got a new car!!! Its been a damn good day.,1,today i got a paid summer lab position bought a suit got to see my family from ct and got a new car!!! its been a damn good day.,29
2083,Looking for new challenges? On @Hired_HQ the best #rails #python #javascript companies compete for you | http://t.co/xGmlpp2dVF,0,looking for new challenges? on @hired_hq the best #rails #python #javascript companies compete for you | http://t.co/xgmlpp2dvf,17
1242,A work-from-home opportunity that lets you go places. #WorkFromHome #smallbusiness #entrepreneurs #Canada http://t.co/Kvj3RG6NLz,0,a work-from-home opportunity that lets you go places. #workfromhome #smallbusiness #entrepreneurs #canada http://t.co/kvj3rg6nlz,13
4887,Anyone looking for work? (FLW) Amazon Publishing Is Hiring Says Belle http://t.co/Mmyo3JxZch via @publisherswkly,0,anyone looking for work? (flw) amazon publishing is hiring says belle http://t.co/mmyo3jxzch via @publisherswkly,14
1939,I recently got a job at Tijuana Flats. I already hate my life already,1,i recently got a job at tijuana flats. i already hate my life already,14
43,Just graduated college and got laid off before starting work. Not sure how to maximize my severance package - https://t.co/n7fgL3fDFR #tax…,0,just graduated college and got laid off before starting work. not sure how to maximize my severance package - https://t.co/n7fgl3fdfr #tax…,21
8505,damn today is a blessed day for me 1st got a 2nd job and also got a intern job in my physical therapy career,1,damn today is a blessed day for me 1st got a 2nd job and also got a intern job in my physical therapy career,24
4923,Well I sure do love my life. Six months of unemployment Im finally hired and Im cashiered after three days. Theyre over-staffed. Damn.,1,well i sure do love my life. six months of unemployment im finally hired and im cashiered after three days. theyre over-staffed. damn.,23
1247,This #job might be a great fit for you: LPN/RN Interested in working 12 hour night shifts!! - https://t.co/iJpqtXbN61 #Raleigh NC #Hiring,0,this #job might be a great fit for you: lpn/rn interested in working 12 hour night shifts!! - https://t.co/ijpqtxbn61 #raleigh nc #hiring,22
4103,I GOT HIRED TODAY HELL YEAH http://t.co/aU08Pl890N,1,i got hired today hell yeah http://t.co/au08pl890n,7
936,I got offered a position today yall...WHOOP!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,i got offered a position today yall...whoop!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,7
4083,I got hired to hamburger stand on Monday &amp; now I got hired at Hollister today woo 💯😂,1,i got hired to hamburger stand on monday &amp; now i got hired at hollister today woo 💯😂,18
6163,My new position didnt have a title so my boss and my big boss just made one up. lol Ill take it.,1,my new position didnt have a title so my boss and my big boss just made one up. lol ill take it.,22
2492,Interested in a #job in #Chickasaw Alabama? This could be a great fit: https://t.co/PtGIscHa9u #NowHiring #GetHired #Manufacturing #Hiring,0,interested in a #job in #chickasaw alabama? this could be a great fit: https://t.co/ptgischa9u #nowhiring #gethired #manufacturing #hiring,18
340,I am looking for Lanyard Locket Ambassadors.  I am looking for 5 people who wear name badges in your workplace to... http://t.co/RM7uLKWSbK,0,i am looking for lanyard locket ambassadors.  i am looking for 5 people who wear name badges in your workplace to... http://t.co/rm7ulkwsbk,23
3221,Got laid off and paid today. W.e. Im in the union I start working in the next 2 days.,1,got laid off and paid today. w.e. im in the union i start working in the next 2 days.,19
9043,I am currently working on Disability Benefits 2 man I hope it does not get flagged lmao.,0,i am currently working on disability benefits 2 man i hope it does not get flagged lmao.,17
3982,I just knew I was gone get hired today walk in with positive vibes youll get a positive outcome!,1,i just knew i was gone get hired today walk in with positive vibes youll get a positive outcome!,19
1259,I might be interested in working at best buy.,0,i might be interested in working at best buy.,9
2117,Searching for #work in New Brunswick NJ? Send your #resume to Rutgers The State University of New Jersey. http://t.co/bzFgC2m2V8 #gethired,0,searching for #work in new brunswick nj? send your #resume to rutgers the state university of new jersey. http://t.co/bzfgc2m2v8 #gethired,20
8600,ANY UNEMPLOYED TWEETERS LOOKING FOR EMPLOYMENT? #JESUS IS HIRING! FOR THOSE OF YOU WHO ARE INTERESTED IN THE SOUL WINNING BUSINESS.,0,any unemployed tweeters looking for employment? #jesus is hiring! for those of you who are interested in the soul winning business.,21
4765,I am opening 4 commission spots at half price since I am unemployed. $25 each for pencil &amp; inks single figure! Email tweet or DM me!,0,i am opening 4 commission spots at half price since i am unemployed. $25 each for pencil &amp; inks single figure! email tweet or dm me!,26
852,@___prissybitoch being unemployed ? Bc I have no worries !,0,@___prissybitoch being unemployed ? bc i have no worries !,10
7513,Currently unemployed. Lol,0,currently unemployed. lol,3
97,I just got hired and today is my first day and I already really dont wanna go to work,1,i just got hired and today is my first day and i already really dont wanna go to work,19
6844,here is a cool job opportunity at my company in our Boston office. youd get to work with me! writing/engineering: http://t.co/oTFW37S81B,0,here is a cool job opportunity at my company in our boston office. youd get to work with me! writing/engineering: http://t.co/otfw37s81b,21
2744,#Job #Manhattan Retail sales position (Midtown East): High end tennis shop in mid-town Manhattan needs an expe... http://t.co/nfsCk46kGR,0,#job #manhattan retail sales position (midtown east): high end tennis shop in mid-town manhattan needs an expe... http://t.co/nfsck46kgr,18
4649,Quitting before I ever started hahaha. #hired me but never said shit so guess theres no point,1,quitting before i ever started hahaha. #hired me but never said shit so guess theres no point,17
6814,Amazon posted a job you might be interested in. Network Engineer - Beijing City China CN via LinkedIn http://t.co/OZTINDL6Zt,0,amazon posted a job you might be interested in. network engineer - beijing city china cn via linkedin http://t.co/oztindl6zt,19
965,I have a class in 2 hours and then I can come back home and sleep...NOT! and I have to train for a position I got hired for ugh!,1,i have a class in 2 hours and then i can come back home and sleep...not! and i have to train for a position i got hired for ugh!,29
1327,If youve ever been interested in quitting your part time job wanted to be your own boss  or run your own business send me a message!,0,if youve ever been interested in quitting your part time job wanted to be your own boss  or run your own business send me a message!,27
926,I got a salaried position yesterday as a Marketing Consultant. #Sohappy,1,i got a salaried position yesterday as a marketing consultant. #sohappy,11
9488,Sooooo... I got a weekend off and no plans...... unemployed for the next 3 days......  Tuesday the.page is brand new!....,1,sooooo... i got a weekend off and no plans...... unemployed for the next 3 days......  tuesday the.page is brand new!....,21
5714,I was laid off from my Factory job in December indefinitely. I am READY for Change!! #FeelTheBern #unemployment #Mad https://t.co/Dt7XOmBvI6,0,i was laid off from my factory job in december indefinitely. i am ready for change!! #feelthebern #unemployment #mad https://t.co/dt7xombvi6,20
8344,I just got hired Nd I just got fired last week.,1,i just got hired nd i just got fired last week.,11
7860,HR at my last job doesnt seem to know that Ive quit. Ummm I havent been there for almost 2 months! Too bad payroll figured it out.,0,hr at my last job doesnt seem to know that ive quit. ummm i havent been there for almost 2 months! too bad payroll figured it out.,27
4164,Currently unemployed...,0,currently unemployed...,2
2017,So Im starting this new job at a news station the same day SmackDown is in town. Holding out hope someone shows ip to promote on my 1st day,1,so im starting this new job at a news station the same day smackdown is in town. holding out hope someone shows ip to promote on my 1st day,29
7611,Here is a business you can run from your cellphone   http://t.co/I62tTHkHTs #getmoney,0,here is a business you can run from your cellphone   http://t.co/i62tthkhts #getmoney,14
3284,Looking for that perfect job? Download the BlazeJobs app now! #okcjobs #job #nowhiring #getfiredhttps://t.co/fSivfOKPmx,0,looking for that perfect job? download the blazejobs app now! #okcjobs #job #nowhiring #getfiredhttps://t.co/fsivfokpmx,14
5906,Recently got a job. I guess you can say Ill be spending my money very wisely. #comicbooks http://t.co/mOEbmxfnBe,1,recently got a job. i guess you can say ill be spending my money very wisely. #comicbooks http://t.co/moebmxfnbe,18
6631,I lost my job and the only keys I had to my moms car all within 20 minutes... Hows your day going?,0,i lost my job and the only keys i had to my moms car all within 20 minutes... hows your day going?,22
6594,So asshole boss fired me today,0,so asshole boss fired me today,6
8932,Lost your job?  Need a change?  Know someone who has been laid off or need extra money?  Consider Origami Owl.... http://t.co/H3ToJSCRxg,0,lost your job?  need a change?  know someone who has been laid off or need extra money?  consider origami owl.... http://t.co/h3tojscrxg,24
6183,Ive been in my new position for 2 hours and have booked my first ever business trip. #EEK #nervous #help,1,ive been in my new position for 2 hours and have booked my first ever business trip. #eek #nervous #help,20
921,Got hired  t best buy mobile last week &amp; today I have an interview with FedEx for a customer service rep position! #needthat-,1,got hired  t best buy mobile last week &amp; today i have an interview with fedex for a customer service rep position! #needthat-,24
4731,Yes! I got called into work!!! Goodbye unemployment!,1,yes! i got called into work!!! goodbye unemployment!,8
3487,This week: nearly died great interview for a cool position and confirmed for an position that will take me all over the U.S. #life,1,this week: nearly died great interview for a cool position and confirmed for an position that will take me all over the u.s. #life,24
9046,I am currently looking for work and/or looking for funding for my chatbot games startup. Help / leads appreciated.,0,i am currently looking for work and/or looking for funding for my chatbot games startup. help / leads appreciated.,19
2248,Unemployed or Looking For a Way to Make Extra Money? --&gt;&gt; http://t.co/mFbXVSQUqM,0,unemployed or looking for a way to make extra money? --&gt;&gt; http://t.co/mfbxvsquqm,12
3300,I got fired today then hired seconds later HA!! #MyLife,1,i got fired today then hired seconds later ha!! #mylife,10
5896,Now On my way to my first corporate job which I got on my own #blessed . NEVER GIVE UP !,1,now on my way to my first corporate job which i got on my own #blessed . never give up !,21
3795,Unemployment is cool because I get to sit here all day and reflect on how much of a piece of shit I am,0,unemployment is cool because i get to sit here all day and reflect on how much of a piece of shit i am,23
354,I am looking for a presentation layer architect familiar with Java technology who wants to work in Alpharetta.,0,i am looking for a presentation layer architect familiar with java technology who wants to work in alpharetta.,18
2061,Looking for a #JOB!? Get hired here &gt;&gt; https://t.co/ktalbUlaA7 https://t.co/ukyz9UC2X6,0,looking for a #job!? get hired here &gt;&gt; https://t.co/ktalbulaa7 https://t.co/ukyz9uc2x6,10
4940,Got hired on the spot at my interview 2day!! Now I need 2 more jobs so I can have 4 total..,1,got hired on the spot at my interview 2day!! now i need 2 more jobs so i can have 4 total..,21
3987,Worst time of the year when I gotta go on the out of work list at my union hall and I cant smoke till I get hired on again,0,worst time of the year when i gotta go on the out of work list at my union hall and i cant smoke till i get hired on again,29
361,I am Looking for work in fixing #computers or #security #jobs.https://t.co/pI6e6gT3Y5 #resumes #careers https://t.co/ZqDXrZgyGO,0,i am looking for work in fixing #computers or #security #jobs.https://t.co/pi6e6gt3y5 #resumes #careers https://t.co/zqdxrzgygo,14
3967,So I lost a job opportunity b/c of an idiot receptionist but they hired me for something I didnt even apply for?,1,so i lost a job opportunity b/c of an idiot receptionist but they hired me for something i didnt even apply for?,22
676,Currently sitting at the lunch room table considering what my next job should be. Not trying to get fired on a technicality no siree !!,0,currently sitting at the lunch room table considering what my next job should be. not trying to get fired on a technicality no siree !!,25
4817,Are You Unemployed? Want to Learn Social Media while you are looking? http://t.co/I7Pn3UwtpH  Earn while you learn,0,are you unemployed? want to learn social media while you are looking? http://t.co/i7pn3uwtph  earn while you learn,18
6135,First day on my new position and mid day thru it all my boss hands me a beer. Life is good!,1,first day on my new position and mid day thru it all my boss hands me a beer. life is good!,21
1590,Looking for a new job or recruiting new staff? Facebook rolls out job postings plus other social media news stories:https://t.co/U1wHYlMIpH https://t.co/4gD8R9qPy5,0,looking for a new job or recruiting new staff? facebook rolls out job postings plus other social media news stories:https://t.co/u1whylmiph https://t.co/4gd8r9qpy5,21
6197,I got a supervisor position and Ive been at my new job for 3 weeks.. Hustlin on fleek,1,i got a supervisor position and ive been at my new job for 3 weeks.. hustlin on fleek,18
1025,Man I am not a morning person at all and I where I just got hired I have like four shifts at 7 and 8AM! I asked for day shifts tf!,1,man i am not a morning person at all and i where i just got hired i have like four shifts at 7 and 8am! i asked for day shifts tf!,31
2854,Looking for a Fun and Flexible Work at Home Job? https://t.co/GiUxM5FPIO #Moms #Jobs https://t.co/uNig7bhkS6,0,looking for a fun and flexible work at home job? https://t.co/giuxm5fpio #moms #jobs https://t.co/unig7bhks6,14
7896,I recently quit smoking (3 weeks clean now) and I did it because I needed a new job howeve… http://t.co/45LHs6wzNO http://t.co/9ViEl9UMKA,0,i recently quit smoking (3 weeks clean now) and i did it because i needed a new job howeve… http://t.co/45lhs6wzno http://t.co/9viel9umka,21
4114,Got hired...now I have to start waking up early again!,1,got hired...now i have to start waking up early again!,10
297,Got hired at my favorite Cannibus Club Dispensary they said I come in there so much to buy edibles and weed lol,1,got hired at my favorite cannibus club dispensary they said i come in there so much to buy edibles and weed lol,22
4654,I quit my job yesterday as a mechanic today I start a new job as a car sales person at a dealership. Whos looking to buy a car???,1,i quit my job yesterday as a mechanic today i start a new job as a car sales person at a dealership. whos looking to buy a car???,28
5081,Why do I have the worst luck with spas🤦🏻‍♀️ I been at my new job for 2 weeks and my boss just got fired so we have no manager and were locked out of our booking system so we can’t see or make any appointments it’s the hottest mess 😂😂,1,why do i have the worst luck with spas🤦🏻‍♀️ i been at my new job for 2 weeks and my boss just got fired so we have no manager and were locked out of our booking system so we can’t see or make any appointments it’s the hottest mess 😂😂,50
4062,Got hired today and now off to the keys with the First Lady things are looking up,1,got hired today and now off to the keys with the first lady things are looking up,17
9421,Just canceled my unemployment before my first check came in :-) #hired,1,just canceled my unemployment before my first check came in :-) #hired,12
8512,yall today i got a temp job at refinery29 then got it taken from me but now im drinking rosé so everything is ok now,1,yall today i got a temp job at refinery29 then got it taken from me but now im drinking rosé so everything is ok now,25
7363,I quit my job!Quit my job! I am done with legal seafoods and I could not be happier to be unemployed at the moment! http://t.co/9o1dG1D7kf,0,i quit my job!quit my job! i am done with legal seafoods and i could not be happier to be unemployed at the moment! http://t.co/9o1dg1d7kf,25
9505,20 years working a job get laid off. Now its back to beginning,0,20 years working a job get laid off. now its back to beginning,13
2288,Looking for a job? Superintendent II - Wind Energy Group (IRC9674)Job Details at M. A. Mortenson ... http://t.co/QwGh7Ady3n #green #jobs,0,looking for a job? superintendent ii - wind energy group (irc9674)job details at m. a. mortenson ... http://t.co/qwgh7ady3n #green #jobs,20
2015,I unknowingly started my new job today so yeah thats great,1,i unknowingly started my new job today so yeah thats great,11
1150,Exactly last month I was laid off. Today I was called and offered 2 jobs on the same day. #Blessed,0,exactly last month i was laid off. today i was called and offered 2 jobs on the same day. #blessed,20
8292,Today Im rocking that Newly Employed Glow #Hired,1,today im rocking that newly employed glow #hired,8
3152,Im #laid off and #looking for new #job opportunities in the #Chicago area.  Microbiology Molecular Biology scientist.  #recruiter  DM me.,0,im #laid off and #looking for new #job opportunities in the #chicago area.  microbiology molecular biology scientist.  #recruiter  dm me.,23
1958,I recently started at Stryker and like everyone I had the New Job Jitters.  Here are some great tips to minimize…https://t.co/6nhgxWdljT,1,i recently started at stryker and like everyone i had the new job jitters.  here are some great tips to minimize…https://t.co/6nhgxwdljt,22
186,Its a good day working at Chipotle is awesome and I just got hired at Jamba,1,its a good day working at chipotle is awesome and i just got hired at jamba,16
9559,Anyone need a job???? Lowes Home Improvement is now hiring multiple positions. Apply here.... http://t.co/7FkwFnX3sK,0,anyone need a job???? lowes home improvement is now hiring multiple positions. apply here.... http://t.co/7fkwfnx3sk,15
2051,Looking to hire or be hired? Check out our job board for all your employment opportunities &gt;&gt; https://t.co/n5Odyl7Bvs,0,looking to hire or be hired? check out our job board for all your employment opportunities &gt;&gt; https://t.co/n5odyl7bvs,18
7831,I recently quit my job to generate $5641 from my phone PRESS THE LINK INSIDE BIO to do it too https://t.co/d2tIwmphEj,0,i recently quit my job to generate $5641 from my phone press the link inside bio to do it too https://t.co/d2tiwmphej,21
3833,The last quarter in which I worked full time at a reasonable wage (Oct-Dec) is not counted towards my unemployment benefits!,0,the last quarter in which i worked full time at a reasonable wage (oct-dec) is not counted towards my unemployment benefits!,21
3339,Got fired last week got hired this week lol,1,got fired last week got hired this week lol,9
5065,Ive been fired from a job for complaining that my co-worker in an otherwise all male kitchen called me a bitch. RIP @Applebees.,0,ive been fired from a job for complaining that my co-worker in an otherwise all male kitchen called me a bitch. rip @applebees.,23
938,Damn I got interviewed first and a girl was getting interviewed after me for the same position but I got hired on the spot hahaha,1,damn i got interviewed first and a girl was getting interviewed after me for the same position but i got hired on the spot hahaha,25
1382,Unemployed Under-Employed Unhappily Employed? Find jobs &amp; career solutions on LinkedIn in JCD The Job Seeker &amp;... http://t.co/pwphSM48np,0,unemployed under-employed unhappily employed? find jobs &amp; career solutions on linkedin in jcd the job seeker &amp;... http://t.co/pwphsm48np,18
5743,Tomorrows my last day of being unemployed... what to do what to do?,1,tomorrows my last day of being unemployed... what to do what to do?,13
7894,Starting a new job and helping to train my replacement at the old job has been keeping me quite busy but its good to be busy.,1,starting a new job and helping to train my replacement at the old job has been keeping me quite busy but its good to be busy.,26
4931,I am now hired at Guess as a fulltime permanent sales associate I was only supposed to be seasonal but hard work pays off. TYJ 🙏💕.,1,i am now hired at guess as a fulltime permanent sales associate i was only supposed to be seasonal but hard work pays off. tyj 🙏💕.,26
7671,[Employment] Laid off yesterday... Shouldnt be worried (financially) but I am. - https://t.co/n7fgL3fDFR #taxreturn #taxes #taxrefund #p…,0,[employment] laid off yesterday... shouldnt be worried (financially) but i am. - https://t.co/n7fgl3fdfr #taxreturn #taxes #taxrefund #p…,17
8485,Well I got something today and that was turn in all my paper work for my badge and license for my jobI should nap now,1,well i got something today and that was turn in all my paper work for my badge and license for my jobi should nap now,25
8865,I got hired at McDonalds again... I immediately regret applying,1,i got hired at mcdonalds again... i immediately regret applying,10
260,I need these 11s  a physical  and my food handlers permit 😂😂 I know my mama glad I got hired some where,1,i need these 11s  a physical  and my food handlers permit 😂😂 i know my mama glad i got hired some where,24
4826,I have been unemployed for a year and just took a job that isnt very good pay. Tips? https://t.co/nA3VTbJ8wz #taxrefund #taxhelp #refun…,1,i have been unemployed for a year and just took a job that isnt very good pay. tips? https://t.co/na3vtbj8wz #taxrefund #taxhelp #refun…,22
2223,Two minutes ago I was unemployed. Then I got a text message. #fuckyafreelance,1,two minutes ago i was unemployed. then i got a text message. #fuckyafreelance,13
257,Where at in beachwood? I just got hired out there too. @LoveMee_Lyn,1,where at in beachwood? i just got hired out there too. @lovemee_lyn,12
642,Looking for a career as a professional driver? HIRED is offering a 7 week training program on Driver and... http://t.co/UR0D8VbwHG,0,looking for a career as a professional driver? hired is offering a 7 week training program on driver and... http://t.co/ur0d8vbwhg,20
3988,I just got hired in today... you think im dumb enough to fight you &amp; lose my job in he same day! -_- NIGGA PLEASE! Look at my eyes ROLL EM!,1,i just got hired in today... you think im dumb enough to fight you &amp; lose my job in he same day! -_- nigga please! look at my eyes roll em!,31
7916,Oh wait let me clarify I quit. Im not like fired or anything.,0,oh wait let me clarify i quit. im not like fired or anything.,13
4022,So Ive been all stressed cause work has announced theyre closing for renovations. Then they pushed it back another month. Well last Monday I went out and beat the pavement. I got hired on the spot at another sushi/pho restaurant. If I was at GDQ as planned no new job.,1,so ive been all stressed cause work has announced theyre closing for renovations. then they pushed it back another month. well last monday i went out and beat the pavement. i got hired on the spot at another sushi/pho restaurant. if i was at gdq as planned no new job.,50
2189,The truth about how I found myself #unemployed and #unemployable - https://t.co/U790ICADA7 #entrepreneur #fired #corporate,0,the truth about how i found myself #unemployed and #unemployable - https://t.co/u790icada7 #entrepreneur #fired #corporate,15
4194,I am unemployed for the next 72 hours so Im getting weird.,0,i am unemployed for the next 72 hours so im getting weird.,12
8833,Just got hired as a full time bartender at Olive Garden.  Fill out my paperwork today  watch for schedule,1,just got hired as a full time bartender at olive garden.  fill out my paperwork today  watch for schedule,21
5742,I seriously spent $10 all weekend. Being unemployed has been the best thing to happen to me in months.,0,i seriously spent $10 all weekend. being unemployed has been the best thing to happen to me in months.,19
8545,Gotta get fingerprinted today for a job its crazy Monday I was jobless tues I was trying to decide between 2 offers,1,gotta get fingerprinted today for a job its crazy monday i was jobless tues i was trying to decide between 2 offers,22
1550,2nd week on the job and I may have already gotten someone fired I mean freed up ones future. Being fired is an opportunity. Your welcome.,1,2nd week on the job and i may have already gotten someone fired i mean freed up ones future. being fired is an opportunity. your welcome.,26
